교육과정ID,교육차수ID,차수명,설문ID,설문명,설문유형,문항분류명,사번,No,문항ID,설문문항,점수,응답선택번호,답안내용,기타의견내용,만족도분류,만족도명,강사ID,설문제출시간,주요_감정,감정_강도,감정_분류
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003748,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,여러 동기들을 만날 수 있어 좋았고 앞으로가 기대됩니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9475034475326538,긍정
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003739,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,감사합니다,,,M,운영만족도,0,20250300000000.0,고마움,0.9041935801506042,긍정
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003707,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋았다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9579694271087646,긍정
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003783,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,만족합니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9343167543411255,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003771,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋아요,,,E,과정만족도,0,20250300000000.0,기쁨,0.8753212690353394,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003783,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,만족합니다.,,,E,과정만족도,0,20250300000000.0,기쁨,0.9062385559082031,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003716,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,"커리어에 대한 고민을 할 수 있는, 쉽게 입 밖으로 꺼내기 힘든 얘기를 해주셨습니다",,,E,과정만족도,0,20250300000000.0,감동/감탄,0.8313533663749695,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003514,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,다른조들의 창의성과 창작력을 볼 수 있었음,,,E,과정만족도,0,20250300000000.0,감동/감탄,0.9781436920166016,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003742,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,영상 만드는 좋은 추억을 만들 수 있어 좋았습니다.,,,E,과정만족도,0,20250300000000.0,기쁨,0.9289851784706116,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003512,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋은 강연 감사합니다,,,E,과정만족도,0,20250300000000.0,고마움,0.8516514301300049,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003721,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,성장을 위한 가치관 생성,,,E,과정만족도,0,20250300000000.0,없음,0.9300486445426941,중립
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003782,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,5일동안 가장 즐거운 시간이었던 것 같다.,,,E,과정만족도,0,20250300000000.0,기쁨,0.8905625939369202,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003719,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,너무 재밌었습니다!,,,E,과정만족도,0,20250300000000.0,즐거움/신남,0.9136012196540833,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003708,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋았습니다,,,E,과정만족도,0,20250300000000.0,기쁨,0.9203770160675049,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003750,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,회사생활 관련하여 팁을 들어서 좋았음,,,E,과정만족도,0,20250300000000.0,기쁨,0.8763320446014404,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003508,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,너무 재밌습니다 영상 만드는 과정부터 시상과정이 너무 재밌어요!!,,,E,과정만족도,0,20250300000000.0,감동/감탄,0.9541634321212769,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003711,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋은 말씀 감사합니다.,,,E,과정만족도,0,20250300000000.0,고마움,0.9064579010009766,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003753,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,유익합니다,,,E,과정만족도,0,20250300000000.0,기쁨,0.8092796206474304,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003723,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,회사에서의 조직원으로서의 역량개발의 필요성과 다양한 경험의 필요성을 느낄 수 있었습니다,,,E,과정만족도,0,20250300000000.0,깨달음,0.9282838702201843,중립
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003509,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,상무님의 생각을 들어볼 수 있어서 좋았습니다,,,E,과정만족도,0,20250300000000.0,고마움,0.9189900159835815,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003772,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,뜻깊었습니다,,,E,과정만족도,0,20250300000000.0,감동/감탄,0.8820477724075317,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003702,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,젊은 피의 방향성 확립,,,E,과정만족도,0,20250300000000.0,없음,0.8634588718414307,중립
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003730,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,선배님의 넓은 식견,,,E,과정만족도,0,20250300000000.0,존경,0.942987859249115,긍정
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003703,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,같은 조 동기들과 함께 친해질 수 있는 기회가 있어 감사합니다.,,,E,과정만족도,0,20250300000000.0,고마움,0.866007387638092,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003784,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,자기주도적인 교육이 즐거웠다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8804332613945007,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003731,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"조원들과 한 층 더 친해진거 같습니다. 
너무 재밌었어요!!",,,M,운영만족도,0,20250300000000.0,기쁨,0.9603606462478638,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003741,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,모두 참여할 수 있어서 좋았다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9370328783988953,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003721,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌게 잘 즐겼습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9216248393058777,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003715,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,나의 성장과 회사 생활을 연결지을 수 있어서 좋았고 처음 해보는 광고 촬영이 너무 즐거웠습니다!,,,M,운영만족도,0,20250300000000.0,기쁨,0.9577909708023071,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003780,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,고생많앗습니다,,,M,운영만족도,0,20250300000000.0,고마움,0.924919068813324,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003770,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,신입사원으로서의 마인드셋에 대해 생각해볼 기회였습니다.,,,M,운영만족도,0,20250300000000.0,기대감,0.8698691725730896,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003702,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,추억을 만들어가는 느낌.,,,M,운영만족도,0,20250300000000.0,행복,0.8145318627357483,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003714,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,감사합니다,,,M,운영만족도,0,20250300000000.0,고마움,0.9041935801506042,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003751,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8893537521362305,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003712,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,스스로에 대한 이해와 목표를 이루기 위해 꾸준히 도전하는 법에 대해 배웠습니다.,,,M,운영만족도,0,20250300000000.0,깨달음,0.8612935543060303,중립
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003772,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌습니다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9389783143997192,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003515,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,내용이 알찼음,,,M,운영만족도,0,20250300000000.0,안타까움/실망,0.9400312900543213,부정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003703,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,동기들과 함께 영상을 찍으면서 추억을 쌓을 수 있었습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.9257843494415283,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003738,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋았습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.9170737266540527,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003732,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"무엇보다 특별하고 인상적인 체험이었습니다
감독, 촬영, 기획의 모든 관점에서 생각해 볼 수 있는 좋은 경험이었습니다
동료들이랑 엄청 친해질 수도 있었어요
감사합니다",,,M,운영만족도,0,20250300000000.0,감동/감탄,0.9477511644363403,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003509,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,영상 찍는게 재미있었습니다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9103823304176331,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003744,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,팀워크의 중요성을 느낄수 있었습니다.,,,M,운영만족도,0,20250300000000.0,감동/감탄,0.9451701045036316,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003740,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌었습니다! 최고로,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9377050399780273,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003508,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,영상촬영 재밌어요,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9538809061050415,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003722,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익합니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8092796206474304,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003520,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,즐거웠습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.7901166081428528,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003704,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"너무 유익했고, 앞으로의 회사 생활에 도움이 될 것 같다.",,,M,운영만족도,0,20250300000000.0,감동/감탄,0.9028558731079102,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003745,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,활동적인 오후를 보내 좋았습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9309229254722595,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003517,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,굉장히 도움되는 활동이였습니다.,,,M,운영만족도,0,20250300000000.0,고마움,0.8530640006065369,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003498,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,너무 즐거웠어요.,,,M,운영만족도,0,20250300000000.0,기쁨,0.9089680314064026,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003514,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재미있었습니다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.8911340236663818,긍정
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003518,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익했습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8662172555923462,긍정
